JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|ReqTRES|AllocTRES|TRESUsageInAve|TRESUsageInMax|TRESUsageInMaxNode|TRESUsageInMaxTask|TRESUsageInMin|TRESUsageInMinNode|TRESUsageInMinTask|TRESUsageInTot|TRESUsageOutMax|TRESUsageOutMaxNode|TRESUsageOutMaxTask|TRESUsageOutAve|TRESUsageOutTot|
14930854.extern|14930854.extern|extern||28K|n0050.dori0|0|28K|28K|n0050.dori0|0|28K|0|n0050.dori0|0|0|00:00:00|n0050.dori0|0|00:00:00|1|14|00:14:02|COMPLETED|0:0|0|0|0|0||0|0.01M|n0050.dori0|0|0.01M|0.00M|n0050.dori0|0|0.00M||billing=14,cpu=14,mem=388G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0050.dori0,energy=n0050.dori0,fs/disk=n0050.dori0,mem=n0050.dori0,pages=n0050.dori0,vmem=n0050.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|cpu=n0050.dori0,energy=n0050.dori0,fs/disk=n0050.dori0,mem=n0050.dori0,pages=n0050.dori0,vmem=n0050.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=28K,pages=0,vmem=28K|energy=0,fs/disk=1|energy=n0050.dori0,fs/disk=n0050.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
14961307|14961307|bbmap_skimmer|dori||||||||||||||||||14|02:07:55|COMPLETED|0:0||Unknown|Unknown|Unknown|428G|0|||||||||billing=14,cpu=14,mem=428G,node=1|billing=14,cpu=14,mem=428G,node=1||||||||||||||
14961307.batch|14961307.batch|batch||452164328K|n0047.dori0|0|452164328K|431620732K|n0047.dori0|0|431620732K|83917|n0047.dori0|0|83917|1-02:00:06|n0047.dori0|0|1-02:00:06|1|14|02:07:55|COMPLETED|0:0|41K|0|0|0||0|0.01M|n0047.dori0|0|0.01M|0.00M|n0047.dori0|0|0.00M||cpu=14,mem=428G,node=1|cpu=1-02:00:06,energy=0,fs/disk=8109,mem=431620732K,pages=83917,vmem=452164328K|cpu=1-02:00:06,energy=0,fs/disk=8109,mem=431620732K,pages=83917,vmem=452164328K|cpu=n0047.dori0,energy=n0047.dori0,fs/disk=n0047.dori0,mem=n0047.dori0,pages=n0047.dori0,vmem=n0047.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-02:00:06,energy=0,fs/disk=8109,mem=431620732K,pages=83917,vmem=452164328K|cpu=n0047.dori0,energy=n0047.dori0,fs/disk=n0047.dori0,mem=n0047.dori0,pages=n0047.dori0,vmem=n0047.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-02:00:06,energy=0,fs/disk=8109,mem=431620732K,pages=83917,vmem=452164328K|energy=0,fs/disk=214|energy=n0047.dori0,fs/disk=n0047.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
14961307.extern|14961307.extern|extern||84K|n0047.dori0|0|84K|84K|n0047.dori0|0|84K|0|n0047.dori0|0|0|00:00:00|n0047.dori0|0|00:00:00|1|14|02:07:55|COMPLETED|0:0|3.50M|0|0|0||0|0.01M|n0047.dori0|0|0.01M|0.00M|n0047.dori0|0|0.00M||billing=14,cpu=14,mem=428G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0047.dori0,energy=n0047.dori0,fs/disk=n0047.dori0,mem=n0047.dori0,pages=n0047.dori0,vmem=n0047.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|cpu=n0047.dori0,energy=n0047.dori0,fs/disk=n0047.dori0,mem=n0047.dori0,pages=n0047.dori0,vmem=n0047.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=84K,pages=0,vmem=84K|energy=0,fs/disk=1|energy=n0047.dori0,fs/disk=n0047.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192666|15192666|bbmap_skimmer|dori||||||||||||||||||12|02:35:32|COMPLETED|0:0||Unknown|Unknown|Unknown|488G|0|||||||||billing=12,cpu=12,mem=488G,node=1|billing=12,cpu=12,mem=488G,node=1||||||||||||||
15192666.batch|15192666.batch|batch||495546812K|n0074.dori0|0|495546812K|436808436K|n0074.dori0|0|436808436K|3711389|n0074.dori0|0|3711389|1-00:10:19|n0074.dori0|0|1-00:10:19|1|12|02:35:32|COMPLETED|0:0|30K|0|0|0||0|0.01M|n0074.dori0|0|0.01M|0.00M|n0074.dori0|0|0.00M||cpu=12,mem=488G,node=1|cpu=1-00:10:19,energy=0,fs/disk=8109,mem=436808436K,pages=3711389,vmem=495546812K|cpu=1-00:10:19,energy=0,fs/disk=8109,mem=436808436K,pages=3711389,vmem=495546812K|cpu=n0074.dori0,energy=n0074.dori0,fs/disk=n0074.dori0,mem=n0074.dori0,pages=n0074.dori0,vmem=n0074.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-00:10:19,energy=0,fs/disk=8109,mem=436808436K,pages=3711389,vmem=495546812K|cpu=n0074.dori0,energy=n0074.dori0,fs/disk=n0074.dori0,mem=n0074.dori0,pages=n0074.dori0,vmem=n0074.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=1-00:10:19,energy=0,fs/disk=8109,mem=436808436K,pages=3711389,vmem=495546812K|energy=0,fs/disk=214|energy=n0074.dori0,fs/disk=n0074.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192666.extern|15192666.extern|extern||64K|n0074.dori0|0|64K|64K|n0074.dori0|0|64K|0|n0074.dori0|0|0|00:00:00|n0074.dori0|0|00:00:00|1|12|02:35:32|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0074.dori0|0|0.01M|0.00M|n0074.dori0|0|0.00M||billing=12,cpu=12,mem=488G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=n0074.dori0,energy=n0074.dori0,fs/disk=n0074.dori0,mem=n0074.dori0,pages=n0074.dori0,vmem=n0074.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|cpu=n0074.dori0,energy=n0074.dori0,fs/disk=n0074.dori0,mem=n0074.dori0,pages=n0074.dori0,vmem=n0074.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=64K,pages=0,vmem=64K|energy=0,fs/disk=1|energy=n0074.dori0,fs/disk=n0074.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192702|15192702|strobealign|dori||||||||||||||||||12|00:21:16|COMPLETED|0:0||Unknown|Unknown|Unknown|488G|0|||||||||billing=12,cpu=12,mem=488G,node=1|billing=12,cpu=12,mem=488G,node=1||||||||||||||
15192702.batch|15192702.batch|batch||404646840K|n0036.dori0|0|404646840K|376465292K|n0036.dori0|0|376465292K|18335|n0036.dori0|0|18335|01:17:44|n0036.dori0|0|01:17:44|1|12|00:21:16|COMPLETED|0:0|31K|0|0|0||0|0.01M|n0036.dori0|0|0.01M|0.00M|n0036.dori0|0|0.00M||cpu=12,mem=488G,node=1|cpu=01:17:44,energy=0,fs/disk=8101,mem=376465292K,pages=18335,vmem=404646840K|cpu=01:17:44,energy=0,fs/disk=8101,mem=376465292K,pages=18335,vmem=404646840K|cpu=n0036.dori0,energy=n0036.dori0,fs/disk=n0036.dori0,mem=n0036.dori0,pages=n0036.dori0,vmem=n0036.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=01:17:44,energy=0,fs/disk=8101,mem=376465292K,pages=18335,vmem=404646840K|cpu=n0036.dori0,energy=n0036.dori0,fs/disk=n0036.dori0,mem=n0036.dori0,pages=n0036.dori0,vmem=n0036.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=01:17:44,energy=0,fs/disk=8101,mem=376465292K,pages=18335,vmem=404646840K|energy=0,fs/disk=214|energy=n0036.dori0,fs/disk=n0036.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192702.extern|15192702.extern|extern||88K|n0036.dori0|0|88K|88K|n0036.dori0|0|88K|0|n0036.dori0|0|0|00:00:00|n0036.dori0|0|00:00:00|1|12|00:21:16|COMPLETED|0:0|1.84M|0|0|0||0|0.01M|n0036.dori0|0|0.01M|0.00M|n0036.dori0|0|0.00M||billing=12,cpu=12,mem=488G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=n0036.dori0,energy=n0036.dori0,fs/disk=n0036.dori0,mem=n0036.dori0,pages=n0036.dori0,vmem=n0036.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=n0036.dori0,energy=n0036.dori0,fs/disk=n0036.dori0,mem=n0036.dori0,pages=n0036.dori0,vmem=n0036.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|energy=0,fs/disk=1|energy=n0036.dori0,fs/disk=n0036.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192703|15192703|mmseqs|dori||||||||||||||||||12|01:40:45|COMPLETED|0:0||Unknown|Unknown|Unknown|488G|0|||||||||billing=12,cpu=12,mem=488G,node=1|billing=12,cpu=12,mem=488G,node=1||||||||||||||
15192703.batch|15192703.batch|batch||332529088K|n0055.dori0|0|332529088K|293907000K|n0055.dori0|0|293907000K|499933|n0055.dori0|0|499933|10:00:24|n0055.dori0|0|10:00:24|1|12|01:40:45|COMPLETED|0:0|51K|0|0|0||0|0.01M|n0055.dori0|0|0.01M|0.00M|n0055.dori0|0|0.00M||cpu=12,mem=488G,node=1|cpu=10:00:24,energy=0,fs/disk=8081,mem=293907000K,pages=499933,vmem=332529088K|cpu=10:00:24,energy=0,fs/disk=8081,mem=293907000K,pages=499933,vmem=332529088K|cpu=n0055.dori0,energy=n0055.dori0,fs/disk=n0055.dori0,mem=n0055.dori0,pages=n0055.dori0,vmem=n0055.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=10:00:24,energy=0,fs/disk=8081,mem=293907000K,pages=499933,vmem=332529088K|cpu=n0055.dori0,energy=n0055.dori0,fs/disk=n0055.dori0,mem=n0055.dori0,pages=n0055.dori0,vmem=n0055.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=10:00:24,energy=0,fs/disk=8081,mem=293907000K,pages=499933,vmem=332529088K|energy=0,fs/disk=214|energy=n0055.dori0,fs/disk=n0055.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192703.extern|15192703.extern|extern||88K|n0055.dori0|0|88K|88K|n0055.dori0|0|88K|0|n0055.dori0|0|0|00:00:00|n0055.dori0|0|00:00:00|1|12|01:40:46|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0055.dori0|0|0.01M|0.00M|n0055.dori0|0|0.00M||billing=12,cpu=12,mem=488G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=n0055.dori0,energy=n0055.dori0,fs/disk=n0055.dori0,mem=n0055.dori0,pages=n0055.dori0,vmem=n0055.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|cpu=n0055.dori0,energy=n0055.dori0,fs/disk=n0055.dori0,mem=n0055.dori0,pages=n0055.dori0,vmem=n0055.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=88K,pages=0,vmem=88K|energy=0,fs/disk=1|energy=n0055.dori0,fs/disk=n0055.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192707|15192707|bowtie2|dori||||||||||||||||||12|18:40:11|COMPLETED|0:0||Unknown|Unknown|Unknown|488G|0|||||||||billing=12,cpu=12,mem=488G,node=1|billing=12,cpu=12,mem=488G,node=1||||||||||||||
15192707.batch|15192707.batch|batch||362780176K|n0039.dori0|0|362780176K|243296516K|n0039.dori0|0|243296516K|316614|n0039.dori0|0|316614|5-21:35:13|n0039.dori0|0|5-21:35:13|1|12|18:40:11|COMPLETED|0:0|4K|0|0|0||0|0.01M|n0039.dori0|0|0.01M|0.00M|n0039.dori0|0|0.00M||cpu=12,mem=488G,node=1|cpu=5-21:35:13,energy=0,fs/disk=8085,mem=243296516K,pages=316614,vmem=362780176K|cpu=5-21:35:13,energy=0,fs/disk=8085,mem=243296516K,pages=316614,vmem=362780176K|cpu=n0039.dori0,energy=n0039.dori0,fs/disk=n0039.dori0,mem=n0039.dori0,pages=n0039.dori0,vmem=n0039.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=5-21:35:13,energy=0,fs/disk=8085,mem=243296516K,pages=316614,vmem=362780176K|cpu=n0039.dori0,energy=n0039.dori0,fs/disk=n0039.dori0,mem=n0039.dori0,pages=n0039.dori0,vmem=n0039.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=5-21:35:13,energy=0,fs/disk=8085,mem=243296516K,pages=316614,vmem=362780176K|energy=0,fs/disk=214|energy=n0039.dori0,fs/disk=n0039.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192707.extern|15192707.extern|extern||12K|n0039.dori0|0|12K|12K|n0039.dori0|0|12K|1|n0039.dori0|0|1|00:00:00|n0039.dori0|0|00:00:00|1|12|18:40:11|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0039.dori0|0|0.01M|0.00M|n0039.dori0|0|0.00M||billing=12,cpu=12,mem=488G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=1,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=1,vmem=12K|cpu=n0039.dori0,energy=n0039.dori0,fs/disk=n0039.dori0,mem=n0039.dori0,pages=n0039.dori0,vmem=n0039.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=1,vmem=12K|cpu=n0039.dori0,energy=n0039.dori0,fs/disk=n0039.dori0,mem=n0039.dori0,pages=n0039.dori0,vmem=n0039.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=1,vmem=12K|energy=0,fs/disk=1|energy=n0039.dori0,fs/disk=n0039.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192708|15192708|bowtie1|dori||||||||||||||||||12|00:00:00|CANCELLED by 91591|0:0||Unknown|Unknown|Unknown|488G|0|||||||||billing=12,cpu=12,mem=488G,node=1|||||||||||||||
15192713|15192713|bowtie1|dori||||||||||||||||||12|3-00:00:10|TIMEOUT|0:0||Unknown|Unknown|Unknown|288G||||||||||billing=12,cpu=12,mem=288G,node=1|billing=12,cpu=12,mem=288G,node=1||||||||||||||
15192713.batch|15192713.batch|batch||275197156K|n0044.dori0|0|275197156K|219421944K|n0044.dori0|0|219421944K|174157|n0044.dori0|0|174157|2-23:36:41|n0044.dori0|0|2-23:36:41|1|12|3-00:00:25|CANCELLED|0:15|11K|0|0|0||0|0.01M|n0044.dori0|0|0.01M|0.00M|n0044.dori0|0|0.00M||cpu=12,mem=288G,node=1|cpu=2-23:36:41,energy=0,fs/disk=8085,mem=219421944K,pages=174157,vmem=275197156K|cpu=2-23:36:41,energy=0,fs/disk=8085,mem=219421944K,pages=174157,vmem=275197156K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-23:36:41,energy=0,fs/disk=8085,mem=219421944K,pages=174157,vmem=275197156K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=2-23:36:41,energy=0,fs/disk=8085,mem=219421944K,pages=174157,vmem=275197156K|energy=0,fs/disk=214|energy=n0044.dori0,fs/disk=n0044.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192713.extern|15192713.extern|extern||12K|n0044.dori0|0|12K|12K|n0044.dori0|0|12K|0|n0044.dori0|0|0|00:00:00|n0044.dori0|0|00:00:00|1|12|3-00:00:10|COMPLETED|0:0|3.58M|0|0|0||0|0.01M|n0044.dori0|0|0.01M|0.00M|n0044.dori0|0|0.00M||billing=12,cpu=12,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0044.dori0,fs/disk=n0044.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192715|15192715|vsearch|dori||||||||||||||||||12|3-00:00:06|TIMEOUT|0:0||Unknown|Unknown|Unknown|288G||||||||||billing=12,cpu=12,mem=288G,node=1|billing=12,cpu=12,mem=288G,node=1||||||||||||||
15192715.batch|15192715.batch|batch||144425928K|n0031.dori0|0|144425928K|127126744K|n0031.dori0|0|127126744K|88|n0031.dori0|0|88|35-03:56:40|n0031.dori0|0|35-03:56:40|1|12|3-00:00:08|CANCELLED|0:15|0|0|0|0||0|0.01M|n0031.dori0|0|0.01M|0.00M|n0031.dori0|0|0.00M||cpu=12,mem=288G,node=1|cpu=35-03:56:40,energy=0,fs/disk=8085,mem=127126744K,pages=88,vmem=144425928K|cpu=35-03:56:40,energy=0,fs/disk=8085,mem=127126744K,pages=88,vmem=144425928K|cpu=n0031.dori0,energy=n0031.dori0,fs/disk=n0031.dori0,mem=n0031.dori0,pages=n0031.dori0,vmem=n0031.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=35-03:56:40,energy=0,fs/disk=8085,mem=127126744K,pages=88,vmem=144425928K|cpu=n0031.dori0,energy=n0031.dori0,fs/disk=n0031.dori0,mem=n0031.dori0,pages=n0031.dori0,vmem=n0031.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=35-03:56:40,energy=0,fs/disk=8085,mem=127126744K,pages=88,vmem=144425928K|energy=0,fs/disk=214|energy=n0031.dori0,fs/disk=n0031.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192715.extern|15192715.extern|extern||56K|n0031.dori0|0|56K|56K|n0031.dori0|0|56K|0|n0031.dori0|0|0|00:00:00|n0031.dori0|0|00:00:00|1|12|3-00:00:07|COMPLETED|0:0|3.64M|0|0|0||0|0.01M|n0031.dori0|0|0.01M|0.00M|n0031.dori0|0|0.00M||billing=12,cpu=12,mem=288G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=n0031.dori0,energy=n0031.dori0,fs/disk=n0031.dori0,mem=n0031.dori0,pages=n0031.dori0,vmem=n0031.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|cpu=n0031.dori0,energy=n0031.dori0,fs/disk=n0031.dori0,mem=n0031.dori0,pages=n0031.dori0,vmem=n0031.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=56K,pages=0,vmem=56K|energy=0,fs/disk=1|energy=n0031.dori0,fs/disk=n0031.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192720|15192720|spacer_containment|dori||||||||||||||||||20|3-00:00:09|TIMEOUT|0:0||Unknown|Unknown|Unknown|138G|0|||||||||billing=20,cpu=20,mem=138G,node=1|billing=20,cpu=20,mem=138G,node=1||||||||||||||
15192720.batch|15192720.batch|batch||4563568K|n0006.dori0|0|4563568K|3371840K|n0006.dori0|0|3371840K|22|n0006.dori0|0|22|53-09:37:02|n0006.dori0|0|53-09:37:02|1|20|3-00:00:10|CANCELLED|0:15|5K|0|0|0||0|0.01M|n0006.dori0|0|0.01M|0.00M|n0006.dori0|0|0.00M||cpu=20,mem=138G,node=1|cpu=53-09:37:02,energy=0,fs/disk=8129,mem=3371840K,pages=22,vmem=4563568K|cpu=53-09:37:02,energy=0,fs/disk=8129,mem=3371840K,pages=22,vmem=4563568K|cpu=n0006.dori0,energy=n0006.dori0,fs/disk=n0006.dori0,mem=n0006.dori0,pages=n0006.dori0,vmem=n0006.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=53-09:37:02,energy=0,fs/disk=8129,mem=3371840K,pages=22,vmem=4563568K|cpu=n0006.dori0,energy=n0006.dori0,fs/disk=n0006.dori0,mem=n0006.dori0,pages=n0006.dori0,vmem=n0006.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=53-09:37:02,energy=0,fs/disk=8129,mem=3371840K,pages=22,vmem=4563568K|energy=0,fs/disk=214|energy=n0006.dori0,fs/disk=n0006.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192720.extern|15192720.extern|extern||12K|n0006.dori0|0|12K|12K|n0006.dori0|0|12K|0|n0006.dori0|0|0|00:00:00|n0006.dori0|0|00:00:00|1|20|3-00:00:10|COMPLETED|0:0|2.79M|0|0|0||0|0.01M|n0006.dori0|0|0.01M|0.00M|n0006.dori0|0|0.00M||billing=20,cpu=20,mem=138G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0006.dori0,energy=n0006.dori0,fs/disk=n0006.dori0,mem=n0006.dori0,pages=n0006.dori0,vmem=n0006.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0006.dori0,energy=n0006.dori0,fs/disk=n0006.dori0,mem=n0006.dori0,pages=n0006.dori0,vmem=n0006.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0006.dori0,fs/disk=n0006.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192721|15192721|mummer4|dori||||||||||||||||||20|07:48:55|COMPLETED|0:0||Unknown|Unknown|Unknown|138G|0|||||||||billing=20,cpu=20,mem=138G,node=1|billing=20,cpu=20,mem=138G,node=1||||||||||||||
15192721.batch|15192721.batch|batch||87277328K|n0044.dori0|0|87277328K|723452K|n0044.dori0|0|723452K|94|n0044.dori0|0|94|3-21:15:50|n0044.dori0|0|3-21:15:50|1|20|07:48:55|COMPLETED|0:0|5K|0|0|0||0|0.01M|n0044.dori0|0|0.01M|0.00M|n0044.dori0|0|0.00M||cpu=20,mem=138G,node=1|cpu=3-21:15:50,energy=0,fs/disk=8085,mem=723452K,pages=94,vmem=87277328K|cpu=3-21:15:50,energy=0,fs/disk=8085,mem=723452K,pages=94,vmem=87277328K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=3-21:15:50,energy=0,fs/disk=8085,mem=723452K,pages=94,vmem=87277328K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=3-21:15:50,energy=0,fs/disk=8085,mem=723452K,pages=94,vmem=87277328K|energy=0,fs/disk=214|energy=n0044.dori0,fs/disk=n0044.dori0|fs/disk=0|energy=0,fs/disk=214|energy=0,fs/disk=214|
15192721.extern|15192721.extern|extern||12K|n0044.dori0|0|12K|12K|n0044.dori0|0|12K|0|n0044.dori0|0|0|00:00:00|n0044.dori0|0|00:00:00|1|20|07:48:55|COMPLETED|0:0|3.42M|0|0|0||0|0.01M|n0044.dori0|0|0.01M|0.00M|n0044.dori0|0|0.00M||billing=20,cpu=20,mem=138G,node=1|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|cpu=n0044.dori0,energy=n0044.dori0,fs/disk=n0044.dori0,mem=n0044.dori0,pages=n0044.dori0,vmem=n0044.dori0|cpu=0,fs/disk=0,mem=0,pages=0,vmem=0|cpu=00:00:00,energy=0,fs/disk=5329,mem=12K,pages=0,vmem=12K|energy=0,fs/disk=1|energy=n0044.dori0,fs/disk=n0044.dori0|fs/disk=0|energy=0,fs/disk=1|energy=0,fs/disk=1|
15192722|15192722|blastn|dori||||||||||||||||||20|3-00:00:09|TIMEOUT|0:0||Unknown|Unknown|Unknown|138G|0|||||||||billing=20,cpu=20,mem=138G,node=1|billing=20,cpu=20,mem=138G,node=1||||||||||||||
